Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
923,2023-04-21,CUST923,Male,43,Electronics,1,30,30
924,2023-11-23,CUST924,Male,34,Beauty,3,50,150
925,2023-08-03,CUST925,Female,23,Electronics,1,30,30
926,2023-02-03,CUST926,Male,27,Electronics,4,100,400
927,2023-09-16,CUST927,Female,29,Beauty,1,500,500
928,2023-07-10,CUST928,Male,20,Electronics,2,300,600
929,2023-10-19,CUST929,Female,30,Electronics,3,25,75
930,2023-08-07,CUST930,Female,24,Beauty,1,50,50
931,2023-09-29,CUST931,Female,31,Electronics,1,30,30
932,2023-07-05,CUST932,Female,50,Beauty,4,25,100
933,2023-07-21,CUST933,Female,22,Electronics,1,50,50
934,2023-06-16,CUST934,Female,33,Electronics,4,30,120
935,2023-11-15,CUST935,Female,53,Clothing,4,100,400
936,2023-08-01,CUST936,Female,38,Clothing,3,30,90
937,2023-04-02,CUST937,Male,37,Electronics,1,30,30
938,2023-05-20,CUST938,Male,21,Electronics,1,50,50
939,2023-05-20,CUST939,Female,41,Electronics,3,300,900
940,2023-02-15,CUST940,Male,22,Electronics,1,30,30
941,2023-07-09,CUST941,Male,33,Clothing,4,50,200
942,2023-02-18,CUST942,Female,60,Clothing,2,100,200
943,2023-06-26,CUST943,Male,29,Electronics,3,100,300
944,2023-10-27,CUST944,Female,21,Electronics,3,300,900
945,2023-01-21,CUST945,Male,53,Clothing,3,25,75
946,2023-06-11,CUST946,Female,58,Electronics,2,50,100
947,2023-01-31,CUST947,Male,44,Electronics,2,100,200
948,2023-10-28,CUST948,Male,49,Clothing,3,25,75
949,2023-12-20,CUST949,Female,24,Beauty,1,300,300
950,2023-08-12,CUST950,Male,31,Electronics,2,50,100
951,2023-09-18,CUST951,Male,33,Electronics,2,300,600
952,2023-09-11,CUST952,Female,48,Clothing,1,25,25
953,2023-03-26,CUST953,Male,47,Electronics,4,300,1200
954,2023-11-30,CUST954,Female,28,Beauty,4,25,100
955,2023-04-05,CUST955,Female,62,Clothing,2,25,50
956,2023-03-26,CUST956,Female,28,Clothing,3,30,90
957,2023-02-22,CUST957,Male,21,Clothing,1,500,500
958,2023-12-21,CUST958,Female,29,Clothing,4,300,1200
959,2023-07-30,CUST959,Male,48,Beauty,2,25,50
960,2023-08-08,CUST960,Female,48,Electronics,1,50,50
961,2023-11-22,CUST961,Male,54,Clothing,3,300,900
962,2023-03-10,CUST962,Female,18,Clothing,1,100,100
963,2023-03-06,CUST963,Male,62,Clothing,2,50,100
964,2023-04-04,CUST964,Female,35,Clothing,4,30,120
965,2023-10-03,CUST965,Female,49,Clothing,2,500,1000
966,2023-02-06,CUST966,Male,25,Beauty,1,50,50
967,2023-09-26,CUST967,Male,29,Clothing,2,30,60
968,2023-12-28,CUST968,Male,29,Beauty,3,300,900
969,2023-07-12,CUST969,Female,23,Electronics,3,25,75
970,2023-01-27,CUST970,Female,25,Beauty,4,30,120
971,2023-12-29,CUST971,Female,46,Clothing,3,30,90
972,2023-07-22,CUST972,Male,27,Clothing,3,30,90
973,2023-09-06,CUST973,Female,59,Clothing,3,30,90
974,2023-09-26,CUST974,Female,39,Beauty,1,50,50
975,2023-04-14,CUST975,Male,37,Clothing,1,100,100
976,2023-05-11,CUST976,Male,23,Electronics,2,50,100
977,2023-02-27,CUST977,Female,45,Clothing,4,50,200
978,2023-12-21,CUST978,Male,61,Electronics,2,500,1000
979,2023-05-24,CUST979,Female,52,Clothing,3,30,90
980,2023-06-01,CUST980,Male,46,Clothing,1,50,50
981,2023-09-20,CUST981,Female,30,Electronics,3,25,75
982,2023-06-06,CUST982,Female,18,Clothing,4,100,400
983,2023-03-22,CUST983,Male,51,Beauty,3,500,1500
984,2023-01-03,CUST984,Female,42,Electronics,2,30,60
985,2023-07-07,CUST985,Female,58,Electronics,2,25,50
986,2023-07-28,CUST986,Female,58,Clothing,2,300,600
987,2023-01-21,CUST987,Male,19,Electronics,4,100,400
988,2023-11-07,CUST988,Female,56,Beauty,3,300,900
989,2023-10-15,CUST989,Female,38,Clothing,4,100,400
990,2023-05-08,CUST990,Female,36,Beauty,3,500,1500
991,2023-08-30,CUST991,Male,41,Electronics,1,300,300
992,2023-06-22,CUST992,Male,22,Electronics,2,25,50
993,2023-09-17,CUST993,Male,46,Clothing,2,30,60
994,2023-05-15,CUST994,Male,63,Beauty,2,300,600
995,2023-06-27,CUST995,Female,44,Electronics,1,100,100
996,2023-07-10,CUST996,Female,19,Electronics,2,50,100
997,2023-07-29,CUST997,Male,29,Beauty,3,30,90
998,2023-07-17,CUST998,Male,25,Electronics,1,30,30
999,2023-04-25,CUST999,Male,33,Electronics,4,30,120
1000,2023-11-07,CUST1000,Male,46,Clothing,2,30,60
