Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
866,"2023-04-07","CUST866","Male",53,"Electronics",4,30,120
867,"2023-06-17","CUST867","Female",46,"Beauty",1,30,30
868,"2023-09-29","CUST868","Male",43,"Electronics",3,50,150
869,"2023-07-10","CUST869","Male",51,"Clothing",2,500,1000
870,"2023-07-01","CUST870","Female",21,"Beauty",4,30,120
871,"2023-08-19","CUST871","Female",56,"Beauty",1,300,300
872,"2023-04-07","CUST872","Female",40,"Electronics",1,500,500
873,"2023-03-19","CUST873","Male",51,"Electronics",2,300,600
874,"2023-01-26","CUST874","Female",42,"Beauty",4,25,100
875,"2023-08-30","CUST875","Female",22,"Beauty",1,100,100
876,"2023-02-01","CUST876","Female",58,"Electronics",4,30,120
877,"2023-03-15","CUST877","Female",42,"Electronics",3,50,150
878,"2023-07-01","CUST878","Male",26,"Beauty",2,30,60
879,"2023-04-25","CUST879","Female",56,"Beauty",2,100,200
880,"2023-10-08","CUST880","Female",47,"Electronics",3,50,150
881,"2023-11-24","CUST881","Female",52,"Electronics",3,100,300
882,"2023-11-08","CUST882","Female",18,"Clothing",1,100,100
883,"2023-07-28","CUST883","Female",30,"Electronics",2,500,1000
884,"2023-05-25","CUST884","Female",26,"Electronics",2,30,60
885,"2023-04-29","CUST885","Female",49,"Clothing",2,300,600
886,"2023-03-11","CUST886","Male",22,"Electronics",1,100,100
887,"2023-06-07","CUST887","Female",44,"Clothing",1,30,30
888,"2023-06-15","CUST888","Female",45,"Beauty",4,50,200
889,"2023-09-26","CUST889","Male",51,"Clothing",1,500,500
890,"2023-02-15","CUST890","Female",54,"Clothing",3,100,300
891,"2023-04-30","CUST891","Male",35,"Beauty",1,30,30
892,"2023-02-05","CUST892","Male",23,"Clothing",1,500,500
893,"2023-12-28","CUST893","Male",50,"Clothing",2,30,60
894,"2023-02-23","CUST894","Female",52,"Beauty",3,100,300
895,"2023-02-12","CUST895","Female",60,"Electronics",4,30,120
896,"2023-04-08","CUST896","Female",37,"Clothing",1,500,500
897,"2023-07-27","CUST897","Male",43,"Electronics",1,50,50
898,"2023-08-10","CUST898","Male",46,"Electronics",4,100,400
899,"2023-12-09","CUST899","Female",18,"Beauty",2,25,50
900,"2023-03-23","CUST900","Female",37,"Clothing",4,300,1200
901,"2023-06-05","CUST901","Male",19,"Clothing",1,100,100
902,"2023-06-29","CUST902","Female",23,"Electronics",1,100,100
903,"2023-07-29","CUST903","Male",46,"Electronics",4,500,2000
904,"2023-07-13","CUST904","Male",43,"Electronics",4,500,2000
905,"2023-11-09","CUST905","Male",54,"Electronics",4,50,200
906,"2023-09-13","CUST906","Female",62,"Electronics",3,300,900
907,"2023-10-18","CUST907","Female",21,"Beauty",2,300,600
908,"2023-02-15","CUST908","Male",21,"Electronics",2,300,600
909,"2023-09-26","CUST909","Female",50,"Beauty",4,50,200
910,"2023-10-10","CUST910","Female",62,"Electronics",4,30,120
911,"2023-07-10","CUST911","Male",37,"Electronics",2,100,200
912,"2023-05-12","CUST912","Female",35,"Electronics",1,300,300
913,"2023-07-30","CUST913","Female",59,"Beauty",4,500,2000
914,"2023-07-11","CUST914","Male",51,"Clothing",3,100,300
915,"2023-11-15","CUST915","Male",26,"Beauty",4,50,200
916,"2023-06-07","CUST916","Female",58,"Clothing",1,25,25
917,"2023-04-16","CUST917","Male",29,"Clothing",2,50,100
918,"2023-12-17","CUST918","Female",36,"Beauty",4,50,200
919,"2023-12-03","CUST919","Male",32,"Beauty",1,500,500
920,"2023-04-06","CUST920","Female",34,"Clothing",1,500,500
921,"2023-03-12","CUST921","Female",36,"Electronics",3,50,150
922,"2023-04-02","CUST922","Female",24,"Electronics",4,500,2000
923,"2023-08-05","CUST923","Female",47,"Beauty",2,500,1000
924,"2023-08-08","CUST924","Male",50,"Electronics",4,500,2000
925,"2023-04-06","CUST925","Male",35,"Electronics",4,300,1200
926,"2023-05-23","CUST926","Female",29,"Clothing",1,100,100
927,"2023-07-30","CUST927","Female",47,"Clothing",2,100,200
928,"2023-03-29","CUST928","Female",62,"Clothing",4,100,400
929,"2023-05-20","CUST929","Male",34,"Clothing",4,30,120
930,"2023-05-30","CUST930","Female",23,"Electronics",4,50,200
931,"2023-07-21","CUST931","Male",48,"Beauty",3,100,300
932,"2023-02-05","CUST932","Male",46,"Electronics",1,25,25
933,"2023-04-03","CUST933","Female",31,"Beauty",2,300,600
934,"2023-05-24","CUST934","Female",54,"Clothing",3,50,150
935,"2023-12-21","CUST935","Female",47,"Beauty",3,300,900
936,"2023-03-01","CUST936","Male",45,"Beauty",3,500,1500
937,"2023-02-08","CUST937","Female",32,"Beauty",2,30,60
938,"2023-04-05","CUST938","Female",18,"Clothing",1,300,300
939,"2023-04-04","CUST939","Male",19,"Electronics",4,300,1200
940,"2023-01-28","CUST940","Female",41,"Electronics",3,300,900
941,"2023-08-25","CUST941","Female",45,"Clothing",3,100,300
942,"2023-02-21","CUST942","Male",44,"Clothing",4,25,100
943,"2023-02-07","CUST943","Male",18,"Electronics",4,25,100
944,"2023-04-14","CUST944","Female",64,"Clothing",4,25,100
945,"2023-10-23","CUST945","Male",57,"Beauty",4,50,200
946,"2023-08-31","CUST946","Male",50,"Clothing",3,50,150
947,"2023-08-30","CUST947","Female",21,"Beauty",3,100,300
948,"2023-09-20","CUST948","Female",59,"Electronics",1,100,100
949,"2023-02-04","CUST949","Female",22,"Clothing",4,30,120
950,"2023-07-22","CUST950","Female",39,"Clothing",2,100,200
951,"2023-04-16","CUST951","Female",40,"Clothing",3,500,1500
952,"2023-09-09","CUST952","Male",33,"Clothing",1,300,300
953,"2023-08-29","CUST953","Female",21,"Beauty",4,30,120
954,"2023-12-15","CUST954","Female",64,"Electronics",2,30,60
955,"2023-03-23","CUST955","Female",34,"Electronics",1,25,25
956,"2023-05-11","CUST956","Male",50,"Clothing",2,25,50
957,"2023-04-26","CUST957","Female",48,"Clothing",1,300,300
958,"2023-12-04","CUST958","Male",36,"Clothing",1,30,30
959,"2023-01-20","CUST959","Female",28,"Clothing",2,100,200
960,"2023-04-08","CUST960","Male",47,"Electronics",3,30,90
961,"2023-03-03","CUST961","Male",55,"Clothing",2,25,50
962,"2023-10-01","CUST962","Female",21,"Beauty",2,100,200
963,"2023-09-21","CUST963","Female",30,"Clothing",4,25,100
964,"2023-02-10","CUST964","Male",43,"Electronics",1,300,300
965,"2023-08-27","CUST965","Male",32,"Clothing",4,300,1200
966,"2023-06-30","CUST966","Female",37,"Beauty",4,50,200
967,"2023-01-05","CUST967","Female",49,"Electronics",1,50,50
968,"2023-01-22","CUST968","Female",63,"Electronics",3,25,75
969,"2023-06-21","CUST969","Male",64,"Beauty",3,25,75
970,"2023-06-05","CUST970","Female",34,"Clothing",3,100,300
971,"2023-08-27","CUST971","Female",29,"Clothing",3,30,90
972,"2023-08-11","CUST972","Female",30,"Clothing",3,25,75
973,"2023-12-20","CUST973","Male",57,"Clothing",2,30,60
974,"2023-05-25","CUST974","Female",39,"Clothing",3,300,900
975,"2023-01-22","CUST975","Male",26,"Electronics",3,25,75
976,"2023-06-17","CUST976","Male",42,"Electronics",4,30,120
977,"2023-09-06","CUST977","Male",37,"Clothing",2,30,60
978,"2023-02-02","CUST978","Male",25,"Beauty",3,25,75
979,"2023-07-14","CUST979","Male",36,"Electronics",3,25,75
980,"2023-02-10","CUST980","Male",25,"Clothing",1,30,30
981,"2023-07-16","CUST981","Female",54,"Electronics",3,25,75
982,"2023-05-26","CUST982","Female",31,"Beauty",1,50,50
983,"2023-06-25","CUST983","Female",60,"Clothing",4,25,100
984,"2023-04-10","CUST984","Male",47,"Electronics",1,500,500
985,"2023-05-26","CUST985","Male",22,"Clothing",4,30,120
986,"2023-11-08","CUST986","Female",55,"Beauty",2,100,200
987,"2023-09-24","CUST987","Female",64,"Clothing",4,100,400
988,"2023-08-06","CUST988","Male",42,"Clothing",4,500,2000
989,"2023-03-24","CUST989","Male",54,"Clothing",1,100,100
990,"2023-04-14","CUST990","Male",33,"Electronics",4,300,1200
991,"2023-02-08","CUST991","Male",36,"Clothing",1,30,30
992,"2023-03-16","CUST992","Female",23,"Clothing",2,500,1000
993,"2023-08-12","CUST993","Female",47,"Clothing",2,100,200
994,"2023-06-29","CUST994","Female",48,"Electronics",3,300,900
995,"2023-03-21","CUST995","Female",25,"Electronics",1,100,100
996,"2023-11-13","CUST996","Male",38,"Beauty",1,25,25
997,"2023-11-09","CUST997","Female",29,"Clothing",2,500,1000
998,"2023-01-24","CUST998","Male",55,"Clothing",1,25,25
999,"2023-01-31","CUST999","Female",22,"Beauty",2,100,200
1000,"2023-01-01","CUST1000","Female",38,"Electronics",4,500,2000
